observation_count,country,country_code,state,state_code,latitude,longitude,observation_date,year
2,Canada,CA,British Columbia,CA-BC,49.2045,-123.1305,1998-03-19,1998
0,Canada,CA,British Columbia,CA-BC,49.2720469,-123.1108189,1998-03-23,1998
2,Canada,CA,British Columbia,CA-BC,49.269736,-123.143142,1998-04-04,1998
1,Canada,CA,British Columbia,CA-BC,49.2681587,-123.1136191,1998-04-25,1998
1,Canada,CA,British Columbia,CA-BC,49.2043,-123.1333,1998-05-05,1998
2,Canada,CA,British Columbia,CA-BC,49.2682085,-123.1136895,1998-05-28,1998
2,Canada,CA,British Columbia,CA-BC,49.2032706,-123.134815,1998-05-27,1998
1,Canada,CA,British Columbia,CA-BC,49.2045,-123.1305,1998-05-07,1998
1,Canada,CA,British Columbia,CA-BC,49.2678466,-123.1138444,1998-05-04,1998
3,Canada,CA,British Columbia,CA-BC,49.2682435,-123.1138878,1998-06-12,1998
0,Canada,CA,British Columbia,CA-BC,49.2699888,-123.1240368,1998-07-03,1998
1,Canada,CA,British Columbia,CA-BC,49.203,-123.1348,1998-08-04,1998
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1998-08-28,1998
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1998-08-12,1998
4,Canada,CA,British Columbia,CA-BC,49.2677044,-123.1132388,1998-09-27,1998
5,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1998-09-12,1998
3,Canada,CA,British Columbia,CA-BC,49.2059,-123.1421,1998-09-14,1998
7,Canada,CA,British Columbia,CA-BC,49.2183259,-123.1851482,1998-11-17,1998
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1998-12-25,1998
0,Canada,CA,British Columbia,CA-BC,49.2676085,-123.113147,1998-12-30,1998
1,Canada,CA,British Columbia,CA-BC,49.267557,-123.113108,1999-01-29,1999
1,Canada,CA,British Columbia,CA-BC,49.2676925,-123.1133938,1999-02-11,1999
1,Canada,CA,British Columbia,CA-BC,49.2682916,-123.1138339,1999-03-25,1999
1,Canada,CA,British Columbia,CA-BC,49.2681663,-123.1027038,1999-03-05,1999
4,Canada,CA,British Columbia,CA-BC,49.2683587,-123.1139758,1999-04-03,1999
2,Canada,CA,British Columbia,CA-BC,49.2676085,-123.113147,1999-05-22,1999
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1999-05-29,1999
0,Canada,CA,British Columbia,CA-BC,49.2674825,-123.1130934,1999-07-08,1999
3,Canada,CA,British Columbia,CA-BC,49.2042802,-123.1347549,1999-08-01,1999
3,Canada,CA,British Columbia,CA-BC,49.2036965,-123.1347764,1999-08-01,1999
6,Canada,CA,British Columbia,CA-BC,49.2402571,-122.6561697,1999-12-12,1999
0,Canada,CA,British Columbia,CA-BC,49.268233,-123.1138833,2000-01-02,2000
1,Canada,CA,British Columbia,CA-BC,49.2681359,-123.1136262,2000-03-03,2000
1,Canada,CA,British Columbia,CA-BC,49.2031,-123.1332,2000-04-06,2000
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,2000-04-16,2000
3,Canada,CA,British Columbia,CA-BC,49.267867,-123.113504,2000-04-29,2000
1,Canada,CA,British Columbia,CA-BC,49.2213532,-123.111248,2000-05-15,2000
2,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,2000-06-24,2000
3,Canada,CA,British Columbia,CA-BC,49.2683334,-123.1139731,2000-06-15,2000
4,Canada,CA,British Columbia,CA-BC,49.2693167,-123.1081246,2000-06-03,2000
2,Canada,CA,British Columbia,CA-BC,49.2678722,-123.113451,2000-07-23,2000
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,2000-07-19,2000
0,Canada,CA,British Columbia,CA-BC,49.2677161,-123.1132329,2000-07-21,2000
2,Canada,CA,British Columbia,CA-BC,49.2677975,-123.113324,2000-07-19,2000
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,2000-08-06,2000
2,Canada,CA,British Columbia,CA-BC,49.2682435,-123.1138878,2000-08-11,2000
1,Canada,CA,British Columbia,CA-BC,49.2676559,-123.1132382,2000-08-06,2000
3,Canada,CA,British Columbia,CA-BC,49.2683086,-123.1138015,2000-09-23,2000
3,Canada,CA,British Columbia,CA-BC,49.2402571,-122.6561697,2000-12-09,2000
1,Canada,CA,British Columbia,CA-BC,49.2679673,-123.1135145,2001-02-19,2001
2,Canada,CA,British Columbia,CA-BC,49.2680146,-123.1137156,2001-02-01,2001
5,Canada,CA,British Columbia,CA-BC,49.2682666,-123.1140161,2001-02-18,2001
1,Canada,CA,British Columbia,CA-BC,49.2681457,-123.1136942,2001-03-26,2001
4,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,2001-03-10,2001
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,2001-03-02,2001
0,Canada,CA,British Columbia,CA-BC,49.2419437,-123.1122059,2001-04-19,2001
3,Canada,CA,British Columbia,CA-BC,49.2681359,-123.1136262,2001-05-27,2001
1,Canada,CA,British Columbia,CA-BC,49.267867,-123.113504,2001-05-03,2001
0,Canada,CA,British Columbia,CA-BC,49.2689992,-123.112278,2001-06-14,2001
1,Canada,CA,British Columbia,CA-BC,49.25555,-123.13492,2001-06-14,2001
1,Canada,CA,British Columbia,CA-BC,49.310441,-123.0737293,2001-07-24,2001
3,Canada,CA,British Columbia,CA-BC,49.2675628,-123.1131577,2001-07-15,2001
1,Canada,CA,British Columbia,CA-BC,49.2679947,-123.1139383,2001-07-28,2001
1,Canada,CA,British Columbia,CA-BC,49.2710388,-123.136332,2001-08-16,2001
1,Canada,CA,British Columbia,CA-BC,49.268964,-123.1125173,2001-08-13,2001
2,Canada,CA,British Columbia,CA-BC,49.2682579,-123.1138712,2001-09-09,2001
1,Canada,CA,British Columbia,CA-BC,49.267654,-123.1130478,2001-09-09,2001
1,Canada,CA,British Columbia,CA-BC,49.2679673,-123.1135145,2001-09-18,2001
2,Canada,CA,British Columbia,CA-BC,49.2688505,-123.1121464,2001-12-21,2001
2,Canada,CA,British Columbia,CA-BC,49.2492069,-123.1272125,2002-01-04,2002
2,Canada,CA,British Columbia,CA-BC,49.2681748,-123.1138739,2002-01-04,2002
2,Canada,CA,British Columbia,CA-BC,49.2682106,-123.1139356,2002-02-24,2002
2,Canada,CA,British Columbia,CA-BC,49.2676517,-123.1131071,2002-02-18,2002
2,Canada,CA,British Columbia,CA-BC,49.2665999,-123.1146659,2002-02-23,2002
2,Canada,CA,British Columbia,CA-BC,49.2682666,-123.1140161,2002-02-15,2002
2,Canada,CA,British Columbia,CA-BC,49.2682435,-123.1138878,2002-02-25,2002
2,Canada,CA,British Columbia,CA-BC,49.2675587,-123.1131529,2002-02-23,2002
1,Canada,CA,British Columbia,CA-BC,49.2681587,-123.1136191,2002-03-24,2002
2,Canada,CA,British Columbia,CA-BC,49.267867,-123.113504,2002-03-17,2002
2,Canada,CA,British Columbia,CA-BC,49.2682579,-123.1138712,2002-03-02,2002
1,Canada,CA,British Columbia,CA-BC,49.2693727,-123.100369,2002-06-02,2002
2,Canada,CA,British Columbia,CA-BC,49.2675432,-123.113088,2002-07-13,2002
1,Canada,CA,British Columbia,CA-BC,49.267847,-123.113075,2002-07-06,2002
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,2002-08-05,2002
2,Canada,CA,British Columbia,CA-BC,49.2696107,-123.1092739,2002-09-09,2002
2,Canada,CA,British Columbia,CA-BC,49.2679649,-123.1135931,2002-09-28,2002
2,Canada,CA,British Columbia,CA-BC,49.2674262,-123.1134018,2002-09-14,2002
2,Canada,CA,British Columbia,CA-BC,49.2682666,-123.1140161,2002-10-14,2002
1,Canada,CA,British Columbia,CA-BC,49.2679673,-123.1135145,2002-12-19,2002
2,Canada,CA,British Columbia,CA-BC,49.2679837,-123.1134689,2003-01-17,2003
2,Canada,CA,British Columbia,CA-BC,49.2697394,-123.1107572,2003-01-13,2003
4,Canada,CA,British Columbia,CA-BC,49.2326073,-123.0653786,2009-03-11,2009
2,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1965-06-19,1965
0,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1965-08-18,1965
1,Canada,CA,British Columbia,CA-BC,49.1642063,-123.9334282,1965-10-22,1965
0,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1965-11-27,1965
0,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1965-12-18,1965
0,Canada,CA,British Columbia,CA-BC,49.1632855,-123.9546828,1966-01-02,1966
0,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1966-04-09,1966
0,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1966-06-25,1966
0,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1966-07-05,1966
0,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1967-04-08,1967
1,Canada,CA,British Columbia,CA-BC,49.1632855,-123.9546828,1967-05-06,1967
0,Canada,CA,British Columbia,CA-BC,49.1648881,-123.9321444,1967-07-11,1967
5,United States,US,Florida,US-FL,25.7791797,-80.2913475,1985-03-24,1985
4,United States,US,Florida,US-FL,25.7791797,-80.2913475,1985-11-23,1985
1,United States,US,Florida,US-FL,25.7791797,-80.2913475,1986-05-04,1986
0,United States,US,Florida,US-FL,25.7791797,-80.2913475,1986-11-22,1986
3,United States,US,Florida,US-FL,25.6646137,-80.3589821,1987-04-17,1987
1,United States,US,Florida,US-FL,25.621716,-80.7632446,1988-07-01,1988
0,United States,US,Florida,US-FL,25.7875759,-80.2682495,1988-10-08,1988
1,United States,US,New York,US-NY,40.884842,-73.00621,2006-02-04,2006
1,Uruguay,UY,Maldonado,UY-MA,-34.8976667,-54.8978333,2013-08-06,2013
0,Canada,CA,British Columbia,CA-BC,49.268365,-123.11361,2001-11-09,2001
0,Canada,CA,British Columbia,CA-BC,49.2685466,-123.1136942,2001-11-24,2001
0,Canada,CA,British Columbia,CA-BC,49.2623883,-123.1788356,1965-11-11,1965
3,Argentina,AR,Buenos Aires,AR-B,-34.4693445,-58.494966,2013-12-08,2013
0,Argentina,AR,Buenos Aires,AR-B,-34.4693445,-58.494966,2013-12-21,2013
0,Argentina,AR,Buenos Aires,AR-B,-37.7443856,-57.4269962,2002-01-26,2002
0,Argentina,AR,Buenos Aires,AR-B,-38.3376169,-59.6159363,2009-07-18,2009
2,Argentina,AR,Buenos Aires,AR-B,-34.742365,-58.205806,2014-01-05,2014
0,Argentina,AR,Buenos Aires,AR-B,-37.7443856,-57.4269962,2007-02-10,2007
2,Canada,CA,British Columbia,CA-BC,49.2102536,-123.1408952,1990-11-24,1990
4,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5283833,-58.4578657,2014-04-18,2014
0,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5283833,-58.4578657,2014-06-20,2014
4,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1993-08-16,1993
3,Canada,CA,British Columbia,CA-BC,49.2311842,-123.0653071,1980-09-06,1980
0,Canada,CA,British Columbia,CA-BC,49.1560459,-123.1418037,1987-06-17,1987
1,Canada,CA,British Columbia,CA-BC,49.2070224,-122.9092884,1987-07-16,1987
1,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1979-09-22,1979
2,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5720266,-58.416431,2010-05-02,2010
1,Canada,CA,British Columbia,CA-BC,49.2102536,-123.1408952,1993-11-27,1993
2,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.6082039,-58.3539677,2012-04-30,2012
2,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5283833,-58.4578657,2015-04-24,2015
1,Argentina,AR,Buenos Aires,AR-B,-37.9393333,-57.7371667,2015-05-09,2015
0,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5290059,-58.4581178,2015-05-30,2015
1,Canada,CA,British Columbia,CA-BC,49.27385,-123.15387,1971-09-24,1971
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1963-06-29,1963
1,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1986-02-09,1986
2,Argentina,AR,Buenos Aires,AR-B,-38.6067433,-58.800652,2015-10-10,2015
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1985-08-01,1985
0,Argentina,AR,Buenos Aires,AR-B,-37.6155912,-57.4231768,2015-12-20,2015
2,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5290059,-58.4581178,2016-02-17,2016
2,Canada,CA,British Columbia,CA-BC,49.2030951,-123.1321907,1997-01-19,1997
1,Argentina,AR,Córdoba,AR-X,-31.4311166,-64.1776228,2016-05-13,2016
3,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5290059,-58.4581178,2016-05-14,2016
18,Argentina,AR,Buenos Aires,AR-B,-37.964591,-57.543869,2016-05-14,2016
2,Argentina,AR,Buenos Aires,AR-B,-37.7443856,-57.4269962,2016-05-14,2016
3,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5290059,-58.4581178,2016-06-25,2016
5,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5290059,-58.4581178,2016-08-10,2016
3,Argentina,AR,Buenos Aires,AR-B,-34.4671367,-58.4994812,2016-09-24,2016
1,Canada,CA,British Columbia,CA-BC,49.2188889,-123.2055556,1978-08-01,1978
20,Argentina,AR,Buenos Aires,AR-B,-37.7150131,-57.5274959,2016-10-22,2016
1,Argentina,AR,Buenos Aires,AR-B,-37.7443856,-57.4269962,2016-11-19,2016
10,Argentina,AR,Buenos Aires,AR-B,-37.7418744,-57.490468,2016-11-19,2016
1,Argentina,AR,Buenos Aires,AR-B,-37.6155912,-57.4231768,2016-12-21,2016
1,Argentina,AR,Córdoba,AR-X,-31.4311166,-64.1776228,2017-05-13,2017
40,Argentina,AR,Buenos Aires,AR-B,-37.7734421,-57.4493139,2017-05-13,2017
1,Argentina,AR,Córdoba,AR-X,-31.4311166,-64.1776228,2017-05-22,2017
1,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5290059,-58.4581178,2017-05-25,2017
4,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.5290059,-58.4581178,2017-06-20,2017
0,Argentina,AR,Buenos Aires,AR-B,-37.7443856,-57.4269962,2005-10-08,2005
2,Canada,CA,British Columbia,CA-BC,49.1626355,-123.145752,1984-07-20,1984
0,Argentina,AR,Buenos Aires,AR-B,-34.7921668,-57.9975986,2001-09-28,2001
3,Argentina,AR,Buenos Aires,AR-B,-34.3220312,-58.7070322,2017-09-17,2017
0,Argentina,AR,Buenos Aires,AR-B,-34.7505972,-58.1945992,2017-10-13,2017
2,Argentina,AR,Buenos Aires,AR-B,-38.5308748,-58.7363734,2017-10-28,2017
10,Canada,CA,British Columbia,CA-BC,49.1864,-122.9458,1981-09-06,1981
0,Argentina,AR,Ciudad Autónoma de Buenos Aires,AR-C,-34.6326429,-58.3778715,2009-11-09,2009
3,Canada,CA,British Columbia,CA-BC,49.2188889,-123.2055556,1979-09-24,1979
1,Argentina,AR,Buenos Aires,AR-B,-36.4013717,-56.9511133,2018-04-08,2018
2,Argentina,AR,Buenos Aires,AR-B,-38.5818609,-58.7377799,2018-05-05,2018
5,Canada,CA,British Columbia,CA-BC,49.2180456,-123.1114197,1992-12-30,1992
